Year,Round,Date,MaxTemp,MinTemp,Rainfall,Venue,Time,Attendance,HomeTeam,HomeTeamScoreQT,HomeTeamScoreHT,HomeTeamScore3QT,HomeTeamScoreFT,HomeTeamScore,AwayTeam,AwayTeamScoreQT,AwayTeamScoreHT,AwayTeamScore3QT,AwayTeamScoreFT,AwayTeamScore,HTWinner,HTWinningMargin,FTWinner,FTWinningMargin,TotalMatchPoints,TotalMatchGoals
2012,14,30/06/2012,19.7,6.2,0,Stadium Australia,7:40 PM,"22,565",Sydney Swans,3.4,8.6,14.1,19.18,132,GWS Giants,1.2,2.5,4.7,5.8,38,Sydney,37,Sydney,94,170,24
2012,14,1/07/2012,11.7,5.7,1.2,Kardinia Park,1:10 PM,"13,736",Geelong Cats,3.4,6.8,9.1,14.15,99,Port Adelaide,2.3,2.7,6.9,8.13,61,Geelong,25,Geelong,38,160,22
2012,14,1/07/2012,23.4,9.8,0,Gabba,3:15 PM,"22,144",Brisbane Lions,6.1,9.6,13.11,18.14,122,Melbourne,3.6,3.8,4.11,8.13,61,Brisbane Lions,34,Brisbane Lions,61,183,26
2012,14,1/07/2012,10,5,0.8,Docklands,4:40 PM,"33,106",St Kilda,6.2,9.5,10.11,15.13,103,North Melbourne,3.1,9.3,13.5,21.1,136,St Kilda,2,North Melbourne,33,239,36
2012,15,6/07/2012,11.4,4,0,M.C.G.,7:50 PM,"75,890",Collingwood,1.5,4.9,6.12,8.14,62,Carlton,3.1,7.4,8.11,12.13,85,Carlton,13,Carlton,23,147,20
2012,15,7/07/2012,13,3.9,0,Bellerive Oval,1:45 PM,"14,113",North Melbourne,5.1,9.3,11.5,13.6,84,West Coast Eagles,3.2,4.6,8.8,12.14,86,North Melbourne,27,West Coast,2,170,25
2012,15,7/07/2012,13.3,0,0,M.C.G.,2:10 PM,"46,773",Melbourne,1,4.4,5.6,11.12,78,Richmond,4.6,6.12,9.2,13.23,101,Richmond,20,Richmond,23,179,24
2012,15,7/07/2012,14.5,9,1.6,S.C.G.,4:40 PM,"19,419",Sydney Swans,4.2,10.7,15.12,16.14,110,Brisbane Lions,3.4,7.4,8.7,9.9,63,Sydney,21,Sydney,47,173,25
2012,15,7/07/2012,15.1,2.9,0,Football Park,7:10 PM,"34,829",Port Adelaide,2.1,4.6,7.8,8.1,58,Adelaide Crows,5.2,9.6,13.8,17.14,116,Adelaide,30,Adelaide,58,174,25
2012,15,7/07/2012,13.3,0,0,Docklands,7:40 PM,"45,838",St Kilda,4.3,9.5,15.6,21.7,133,Essendon,3.5,5.6,7.8,8.14,62,St Kilda,23,St Kilda,71,195,29
2012,15,8/07/2012,14.6,0.2,0,M.C.G.,1:10 PM,"26,518",Hawthorn,5.6,11.11,20.2,28.25,193,GWS Giants,1.2,2.4,3.5,4.7,31,Hawthorn,61,Hawthorn,162,224,32
2012,15,8/07/2012,21.5,12.4,0,Carrara,3:15 PM,"15,824",Gold Coast Suns,4.6,6.9,9.14,13.18,96,Geelong Cats,2.6,5.12,12.15,15.2,110,Gold Coast,3,Geelong,14,206,28
2012,15,8/07/2012,16,7.8,0.2,Subiaco,2:40 PM,"30,420",Fremantle,2.3,4.7,10.1,14.11,95,Western Bulldogs,1.2,4.4,7.6,8.9,57,Fremantle,3,Fremantle,38,152,22
2012,16,13/07/2012,14,8.7,3.6,Docklands,7:50 PM,"46,423",North Melbourne,6.1,12.2,19.4,24.5,149,Carlton,3.4,6.9,9.9,14.12,96,North Melbourne,29,North Melbourne,53,245,38
2012,16,14/07/2012,13.7,7.9,0.4,Docklands,1:45 PM,"13,284",Melbourne,6.4,8.6,12.7,12.11,83,Fremantle,3.2,6.5,11.6,18.9,117,Melbourne,13,Fremantle,34,200,30
2012,16,14/07/2012,13.9,7.9,4.4,Football Park,1:40 PM,"17,344",Port Adelaide,4.3,8.6,11.9,11.11,77,Essendon,4.2,8.4,13.8,19.13,127,Port Adelaide,2,Essendon,50,204,30
2012,16,14/07/2012,28.5,22.6,0.8,Cazaly's Stadium,4:40 PM,"10,961",Richmond,2.2,4.3,10.7,13.1,88,Gold Coast Suns,4.2,7.9,9.9,13.12,90,Gold Coast,24,Gold Coast,2,178,26
2012,16,14/07/2012,13.7,7.9,0.4,M.C.G.,7:40 PM,"61,717",Geelong Cats,2.4,3.8,6.13,10.19,79,Collingwood,8.2,11.6,15.7,17.8,110,Collingwood,46,Collingwood,31,189,27
2012,16,14/07/2012,24.5,17.8,12,Gabba,7:40 PM,"19,228",Brisbane Lions,3.3,7.5,10.6,14.8,92,St Kilda,4,6.1,10.7,16.9,105,Brisbane Lions,10,St Kilda,13,197,30
2012,16,15/07/2012,18.3,5.5,0,Sydney Showground,1:10 PM,"7,669",GWS Giants,2.4,4.7,5.8,8.11,59,Adelaide Crows,5.2,9.9,17.12,27.16,178,Adelaide,32,Adelaide,119,237,35
2012,16,15/07/2012,14.4,5,2.8,Docklands,3:15 PM,"24,754",Western Bulldogs,3.2,5.4,5.5,6.8,44,Hawthorn,4.3,8.5,14.1,17.14,116,Hawthorn,19,Hawthorn,72,160,23
2012,16,15/07/2012,20.2,8.8,0,Subiaco,2:40 PM,"39,152",West Coast Eagles,4.3,7.7,8.8,10.9,69,Sydney Swans,5.1,10.4,13.8,18.13,121,Sydney,15,Sydney,52,190,28
2012,17,20/07/2012,15.1,7.3,0,Docklands,7:50 PM,"50,066",Geelong Cats,4.5,9.7,15.11,20.14,134,Essendon,2.1,5.4,8.5,10.7,67,Geelong,27,Geelong,67,201,30
2012,17,21/07/2012,15.7,4.1,0.2,M.C.G.,1:45 PM,"83,714",Collingwood,3.2,6.7,8.8,13.13,91,Hawthorn,5.6,9.8,17.9,21.12,138,Hawthorn,19,Hawthorn,47,229,34
2012,17,21/07/2012,15.6,8.9,0,Football Park,1:40 PM,"40,724",Adelaide Crows,6.5,10.6,14.7,19.1,124,West Coast Eagles,1.2,5.5,8.7,11.9,75,Adelaide,31,Adelaide,49,199,30
2012,17,21/07/2012,20.8,13.8,0,Carrara,4:40 PM,"16,550",Gold Coast Suns,0.5,3.7,4.1,5.18,48,Brisbane Lions,3.2,5.6,6.1,8.11,59,Brisbane Lions,11,Brisbane Lions,11,107,13
2012,17,21/07/2012,29.7,17.8,0,Marrara Oval,7:10 PM,"6,714",Melbourne,5,5.1,7.5,8.8,56,Port Adelaide,2.5,5.1,8.1,12.12,84,Port Adelaide,0,Port Adelaide,28,140,20
2012,17,21/07/2012,15.7,4.1,0.2,Docklands,7:40 PM,"24,615",Western Bulldogs,3.3,8.4,10.9,12.12,84,Carlton,2.1,5.3,10.4,16.6,102,Western Bulldogs,19,Carlton,18,186,28
2012,17,22/07/2012,16.4,10.2,3,S.C.G.,1:10 PM,"26,834",Sydney Swans,1.6,5.13,9.13,15.15,105,St Kilda,5.1,5.4,7.9,10.16,76,Sydney,9,Sydney,29,181,25
2012,17,22/07/2012,14.6,8.7,0,M.C.G.,3:15 PM,"47,432",Richmond,2.3,5.9,10.12,14.15,99,North Melbourne,3.5,7.9,9.11,15.13,103,North Melbourne,12,North Melbourne,4,202,29
2012,17,22/07/2012,23.4,12.4,0,Subiaco,2:40 PM,"28,767",Fremantle,6.1,8.14,14.18,18.24,132,GWS Giants,0.2,0.3,4.5,5.7,37,Fremantle,59,Fremantle,95,169,23
2012,18,27/07/2012,13.1,9.1,2,Docklands,7:50 PM,"44,899",Essendon,1.4,3.7,9.11,12.14,86,Hawthorn,8.5,14.9,20.15,27.18,180,Hawthorn,68,Hawthorn,94,266,39
2012,18,28/07/2012,15.1,7.2,2.6,Kardinia Park,1:45 PM,"18,377",Geelong Cats,4.3,9.7,10.1,15.12,102,Adelaide Crows,3.2,4.4,9.8,11.9,75,Geelong,33,Geelong,27,177,26
2012,18,28/07/2012,14.5,6.4,13.6,Docklands,2:10 PM,"20,816",North Melbourne,5.4,9.6,15.1,19.13,127,Melbourne,1.2,5.5,7.5,11.7,73,North Melbourne,25,North Melbourne,54,200,30
2012,18,28/07/2012,17.9,4.8,0,Sydney Showground,4:40 PM,"8,102",GWS Giants,3.4,5.4,6.11,7.12,54,Collingwood,7.5,13.11,17.14,26.18,174,Collingwood,55,Collingwood,120,228,33
2012,18,28/07/2012,14.5,6.4,13.6,M.C.G.,7:40 PM,"46,013",Carlton,4.2,7.5,10.11,14.11,95,Richmond,5.2,5.7,8.11,13.13,91,Carlton,10,Carlton,4,186,27
2012,18,28/07/2012,20.5,12,0,Carrara,7:40 PM,"11,169",Gold Coast Suns,2.1,5.2,7.4,8.6,54,Sydney Swans,6.3,8.7,16.9,19.12,126,Sydney,23,Sydney,72,180,27
2012,18,29/07/2012,13.7,8.7,0,Football Park,12:40 PM,"14,583",Port Adelaide,1.2,1.3,2.7,6.12,48,Fremantle,5.2,6.7,9.9,11.9,75,Fremantle,34,Fremantle,27,123,17
2012,18,29/07/2012,12.6,4.7,5.4,Docklands,3:15 PM,"23,498",St Kilda,4.5,7.1,12.17,16.22,118,Western Bulldogs,3.3,4.4,4.5,6.6,42,St Kilda,15,St Kilda,76,160,22
2012,18,29/07/2012,20.8,3.7,0,Subiaco,2:40 PM,"35,767",West Coast Eagles,7.4,11.5,17.6,28.7,175,Brisbane Lions,2,5.2,7.3,12.5,77,West Coast,39,West Coast,98,252,40
2012,19,3/08/2012,16,7.1,0.8,M.C.G.,7:50 PM,"65,287",Hawthorn,2,7.6,11.8,17.14,116,Geelong Cats,9.3,10.5,14.9,18.1,118,Geelong,17,Geelong,2,234,35
2012,19,4/08/2012,15.6,8.6,1.4,Docklands,1:45 PM,"21,599",Western Bulldogs,3.1,6.5,7.7,8.13,61,North Melbourne,3.3,7.3,11.7,18.7,115,North Melbourne,4,North Melbourne,54,176,26
2012,19,4/08/2012,20.7,2.7,0,Sydney Showground,2:10 PM,"6,811",GWS Giants,5.4,8.6,10.9,16.11,107,Port Adelaide,1.2,4.5,8.9,10.13,73,Greater Western Sydney,25,Greater Western Sydney,34,180,26
2012,19,4/08/2012,19.7,11,1.8,Subiaco,2:40 PM,"39,694",Fremantle,4.2,7.6,15.9,17.11,113,West Coast Eagles,1.5,1.1,5.11,6.12,48,Fremantle,41,Fremantle,65,161,23
2012,19,4/08/2012,15.6,8.6,1.4,M.C.G.,7:40 PM,"57,873",Collingwood,3.3,8.11,9.14,12.19,91,St Kilda,4.1,5.2,11.6,13.7,85,Collingwood,27,Collingwood,6,176,25
2012,19,4/08/2012,22.5,5.4,0,Gabba,7:40 PM,"22,193",Brisbane Lions,3.2,4.9,7.12,12.12,84,Richmond,3.3,8.5,14.8,20.12,132,Richmond,20,Richmond,48,216,32
2012,19,5/08/2012,16.7,8.2,0,M.C.G.,1:10 PM,"18,097",Melbourne,6.6,10.7,13.8,16.12,108,Gold Coast Suns,0.2,4.5,5.9,9.12,66,Melbourne,38,Melbourne,42,174,25
2012,19,5/08/2012,16.7,8.2,0,Docklands,3:15 PM,"36,942",Carlton,3.1,5.3,6.6,10.11,71,Sydney Swans,4.4,8.6,11.8,14.9,93,Sydney,21,Sydney,22,164,24
2012,19,5/08/2012,15.7,10.1,0.6,Football Park,4:10 PM,"40,030",Adelaide Crows,4.2,6.3,13.7,16.8,104,Essendon,5.4,9.7,12.7,15.1,100,Essendon,22,Adelaide,4,204,31
2012,20,10/08/2012,23.4,4.7,0,Subiaco,6:40 PM,"37,812",West Coast Eagles,3.1,7.3,11.5,16.6,102,Geelong Cats,5.5,9.5,11.6,15.7,97,Geelong,14,West Coast,5,199,31
2012,20,11/08/2012,13.4,7.6,3,M.C.G.,1:45 PM,"23,464",St Kilda,4.2,5.5,12.11,16.11,107,Melbourne,0.3,2.7,4.9,12.1,82,St Kilda,16,St Kilda,25,189,28
2012,20,11/08/2012,14.4,4.3,0,Football Park,1:40 PM,"35,027",Adelaide Crows,4.5,7.8,12.15,17.17,119,Fremantle,3.3,7.4,10.5,14.7,91,Adelaide,4,Adelaide,28,210,31
2012,20,11/08/2012,21.3,9.8,0,Carrara,4:40 PM,"14,657",Gold Coast Suns,3.1,6.9,12.11,16.13,109,GWS Giants,3.1,5.2,8.6,12.7,79,Gold Coast,13,Gold Coast,30,188,28
2012,20,11/08/2012,13.4,7.6,3,Docklands,7:40 PM,"25,977",Carlton,2.2,6.6,13.11,17.11,113,Brisbane Lions,2.6,4.11,5.13,10.17,77,Carlton,7,Carlton,36,190,27
2012,20,11/08/2012,16.2,8.8,0.2,Stadium Australia,7:40 PM,"45,827",Sydney Swans,1.3,4.7,8.11,9.16,70,Collingwood,3.2,5.4,9.4,12.6,78,Collingwood,3,Collingwood,8,148,21
2012,20,12/08/2012,15.7,0.8,0.2,York Park,1:10 PM,"14,431",Hawthorn,1.3,9.9,13.12,24.15,159,Port Adelaide,3.4,5.7,10.9,13.9,87,Hawthorn,26,Hawthorn,72,246,37
2012,20,12/08/2012,13.9,8.8,0.6,M.C.G.,3:15 PM,"28,286",Richmond,6.4,10.1,17.16,22.18,150,Western Bulldogs,2.3,6.4,12.5,12.8,80,Richmond,21,Richmond,70,230,34
2012,20,12/08/2012,13.9,8.8,0.6,Docklands,4:40 PM,"42,674",Essendon,5.2,8.6,9.1,11.1,76,North Melbourne,6.2,8.4,11.7,15.1,100,Essendon,2,North Melbourne,24,176,26
2012,21,17/08/2012,10.5,7.2,4,Docklands,7:50 PM,"38,169",Geelong Cats,5.3,11.9,11.13,18.15,123,St Kilda,3.2,6.5,9.12,11.15,81,Geelong,34,Geelong,42,204,29
2012,21,18/08/2012,12.8,6.2,4,M.C.G.,1:45 PM,"59,381",Essendon,2.5,6.6,7.8,8.12,60,Carlton,5.3,15.4,20.9,24.12,156,Carlton,52,Carlton,96,216,32
2012,21,18/08/2012,12.2,2.1,11.6,Manuka Oval,2:10 PM,"7,561",GWS Giants,2.2,4.4,4.5,9.5,59,Melbourne,3.4,6.1,9.13,11.18,84,Melbourne,9,Melbourne,25,143,20
2012,21,18/08/2012,24.1,6.4,0,Subiaco,2:40 PM,"32,721",Fremantle,3.4,7.8,10.12,13.16,94,Richmond,2.3,5.4,8.4,11.6,72,Fremantle,16,Fremantle,22,166,24
2012,21,18/08/2012,21.6,12.5,0,Gabba,7:40 PM,"18,979",Brisbane Lions,0.3,5.9,10.15,13.17,95,Adelaide Crows,6.5,7.8,10.9,12.13,85,Adelaide,11,Brisbane Lions,10,180,25
2012,21,18/08/2012,12.8,6.2,4,Docklands,7:40 PM,"44,956",Collingwood,4.2,5.8,7.12,8.13,61,North Melbourne,4.3,9.6,12.9,13.13,91,North Melbourne,22,North Melbourne,30,152,21
2012,21,19/08/2012,15.1,7.2,0.2,Football Park,12:40 PM,"13,683",Port Adelaide,0.5,1.7,4.1,6.14,50,West Coast Eagles,3.4,8.8,9.1,14.14,98,West Coast,43,West Coast,48,148,20
2012,21,19/08/2012,12.7,7.6,1.6,Docklands,3:15 PM,"19,396",Western Bulldogs,6.2,8.3,11.5,13.7,85,Sydney Swans,3.2,10.5,16.9,26.11,167,Sydney,14,Sydney,82,252,39
2012,21,19/08/2012,12.7,7.6,1.6,M.C.G.,4:40 PM,"23,098",Hawthorn,6.3,9.7,12.11,19.15,129,Gold Coast Suns,3.3,4.5,8.5,10.5,65,Hawthorn,32,Hawthorn,64,194,29
2012,22,24/08/2012,14,6.8,2.6,M.C.G.,7:50 PM,"47,590",Richmond,5.5,8.11,12.16,13.24,102,Essendon,3.2,4.6,7.9,8.9,57,Richmond,29,Richmond,45,159,21
2012,22,25/08/2012,13.9,4.9,0.6,Docklands,1:45 PM,"17,327",St Kilda,7.2,17.6,19.7,25.13,163,GWS Giants,2.1,2.3,3.5,5.5,35,St Kilda,93,St Kilda,128,198,30
2012,22,25/08/2012,14.6,7.6,1.2,Football Park,1:40 PM,"13,953",Port Adelaide,5.2,8.3,14.8,14.9,93,Brisbane Lions,5.3,10.6,12.7,16.8,104,Brisbane Lions,15,Brisbane Lions,11,197,30
2012,22,25/08/2012,20.2,9.2,0,S.C.G.,4:40 PM,"31,167",Sydney Swans,4.3,8.5,10.7,14.11,95,Hawthorn,0.1,7.6,10.11,15.12,102,Sydney,5,Hawthorn,7,197,29
2012,22,25/08/2012,23.4,6.8,0,Subiaco,5:40 PM,"40,527",West Coast Eagles,2.4,6.8,11.12,15.17,107,Collingwood,4.4,4.9,6.9,8.1,58,West Coast,11,West Coast,49,165,23
2012,22,25/08/2012,23.3,11.5,0,Carrara,7:40 PM,"15,251",Gold Coast Suns,6.1,11.3,12.7,15.8,98,Carlton,2.3,4.7,9.13,11.2,86,Gold Coast,38,Gold Coast,12,184,26
2012,22,26/08/2012,14.2,7.5,1.6,Kardinia Park,1:10 PM,"18,047",Geelong Cats,3.2,8.4,10.8,16.11,107,Western Bulldogs,1,3.3,7.5,11.7,73,Geelong,31,Geelong,34,180,27
2012,22,26/08/2012,14.3,6.8,0.6,Docklands,3:15 PM,"26,482",North Melbourne,1.2,5.4,8.7,12.7,79,Fremantle,3.5,6.7,11.1,20.12,132,Fremantle,9,Fremantle,53,211,32
2012,22,26/08/2012,14.3,6.8,0.6,M.C.G.,4:40 PM,"18,450",Melbourne,3.4,5.7,8.1,11.15,81,Adelaide Crows,5.3,10.8,20.12,22.18,150,Adelaide,31,Adelaide,69,231,33
2012,23,31/08/2012,12.9,6.3,8.2,M.C.G.,7:50 PM,"50,023",Hawthorn,7.1,10.6,11.1,14.11,95,West Coast Eagles,1.3,4.4,5.7,10.1,70,Hawthorn,38,Hawthorn,25,165,24
2012,23,1/09/2012,14.2,7.2,0.2,Kardinia Park,1:45 PM,"20,045",Geelong Cats,4.3,7.5,12.7,17.1,112,Sydney Swans,4.5,5.8,7.12,11.12,78,Geelong,9,Geelong,34,190,28
2012,23,1/09/2012,18.7,4.9,0,Football Park,1:40 PM,"35,463",Adelaide Crows,3.6,9.13,15.18,22.21,153,Gold Coast Suns,1.3,5.6,7.6,9.8,62,Adelaide,31,Adelaide,91,215,31
2012,23,1/09/2012,17.3,2.3,0.2,Sydney Showground,4:40 PM,"6,696",GWS Giants,3.3,4.5,7.8,11.11,77,North Melbourne,3.2,7.4,12.5,16.9,105,North Melbourne,17,North Melbourne,28,182,27
2012,23,1/09/2012,20.5,12,1.2,Subiaco,5:40 PM,"32,687",Fremantle,3.5,7.7,11.14,14.17,101,Melbourne,1.3,2.5,4.8,5.1,40,Fremantle,32,Fremantle,61,141,19
2012,23,1/09/2012,14.1,6.8,0,M.C.G.,7:40 PM,"56,491",Essendon,4.3,7.3,9.7,10.12,72,Collingwood,5.5,7.11,10.17,14.2,104,Collingwood,8,Collingwood,32,176,24
2012,23,2/09/2012,18.3,2.7,0,Docklands,1:10 PM,"31,393",Carlton,4.5,7.7,10.15,12.19,91,St Kilda,4.1,8.4,10.6,16.1,106,St Kilda,3,St Kilda,15,197,28
2012,23,2/09/2012,18.3,2.7,0,M.C.G.,3:15 PM,"27,893",Richmond,5.1,6.6,11.8,16.1,106,Port Adelaide,2.5,6.7,12.8,16.1,106,Port Adelaide,1,Port Adelaide,0,212,32
2012,23,2/09/2012,22.4,7.3,0,Gabba,4:40 PM,"18,289",Brisbane Lions,1.4,9.7,14.12,19.14,128,Western Bulldogs,0.3,2.5,4.6,9.7,61,Brisbane Lions,44,Brisbane Lions,67,189,28
2012,24,7/09/2012,14.2,7.8,10.6,M.C.G.,7:50 PM,"85,639",Hawthorn,4.6,9.1,15.13,20.15,135,Collingwood,2.3,7.4,12.7,15.7,97,Hawthorn,9,Hawthorn,38,232,35
2012,24,8/09/2012,15.7,9,0.8,M.C.G.,7:45 PM,"44,460",Geelong Cats,0.1,3.5,6.9,11.14,80,Fremantle,5.7,8.9,12.11,14.12,96,Fremantle,34,Fremantle,16,176,25
2012,24,8/09/2012,15.2,11,0.2,Football Park,2:45 PM,"44,849",Adelaide Crows,1.3,2.7,3.1,5.12,42,Sydney Swans,2.2,7.2,8.4,11.5,71,Sydney,25,Sydney,29,113,16
2012,24,9/09/2012,29.3,8.8,0,Subiaco,1:15 PM,"41,790",West Coast Eagles,7.4,11.8,15.11,24.18,162,North Melbourne,0.3,2.8,8.1,9.12,66,West Coast,54,West Coast,96,228,33
2012,25,14/09/2012,14.5,11.6,0,Football Park,8:15 PM,"31,742",Adelaide Crows,1.3,4.7,8.9,12.9,81,Fremantle,4.1,7.2,8.4,11.5,71,Fremantle,13,Adelaide,10,152,23
2012,25,15/09/2012,15.6,7.2,2,M.C.G.,7:45 PM,"65,483",Collingwood,3.4,4.5,8.1,10.13,73,West Coast Eagles,5.1,6.4,7.6,9.6,60,West Coast,11,Collingwood,13,133,19
2012,26,21/09/2012,24,11.6,0,Stadium Australia,7:50 PM,"57,156",Sydney Swans,5.5,7.9,9.14,13.18,96,Collingwood,2.3,3.6,5.8,10.1,70,Sydney,27,Sydney,26,166,23
2012,26,22/09/2012,20,9.2,1,M.C.G.,5:15 PM,"69,146",Hawthorn,2.6,5.1,11.14,13.19,97,Adelaide Crows,4.1,7.3,10.4,14.8,92,Adelaide,14,Hawthorn,5,189,27
2012,27,29/09/2012,13.1,4.4,8.4,M.C.G.,2:30 PM,"99,683",Hawthorn,4.5,4.6,9.1,11.15,81,Sydney Swans,1.4,7.4,10.5,14.7,91,Sydney,16,Sydney,10,172,25
2013,1,22/03/2013,19.9,16.2,0,Football Park,8:10 PM,"42,218",Adelaide Crows,3.4,4.9,8.14,11.16,82,Essendon,1.3,7.5,13.7,18.9,117,Essendon,14,Essendon,35,199,29
2013,1,23/03/2013,25.4,12.8,0,Subiaco,4:40 PM,"39,629",Fremantle,2,5.4,11.1,16.12,108,West Coast Eagles,3.5,6.7,7.1,11.14,80,West Coast,9,Fremantle,28,188,27
2013,1,28/03/2013,21.4,14.8,17.4,M.C.G.,7:45 PM,"80,971",Carlton,3.3,4.6,9.12,14.17,101,Richmond,2.9,9.14,14.18,14.22,106,Richmond,38,Richmond,5,207,28
2013,1,30/03/2013,22.1,11.7,0,Docklands,1:40 PM,"25,263",Western Bulldogs,6.1,10.5,16.9,19.13,127,Brisbane Lions,0.6,3.1,5.14,7.17,59,Western Bulldogs,46,Western Bulldogs,68,186,26
2013,1,30/03/2013,25.8,12.3,0,Stadium Australia,4:40 PM,"23,690",GWS Giants,0.4,5.4,7.8,11.1,76,Sydney Swans,4.5,9.7,12.9,16.1,106,Sydney,27,Sydney,30,182,27
2013,1,30/03/2013,27.8,20.8,0,Carrara,6:45 PM,"13,832",Gold Coast Suns,3.6,3.8,6.11,13.12,90,St Kilda,1.7,6.9,7.14,10.17,77,St Kilda,19,Gold Coast,13,167,23
2013,1,31/03/2013,17.8,12.2,2,M.C.G.,1:10 PM,"22,924",Melbourne,3.1,7.2,7.3,8.6,54,Port Adelaide,5.3,11.7,16.13,19.19,133,Port Adelaide,29,Port Adelaide,79,187,27
2013,1,31/03/2013,17.8,12.2,2,Docklands,4:40 PM,"41,040",North Melbourne,5.2,8.4,9.7,13.9,87,Collingwood,3.5,8.6,12.1,15.13,103,Collingwood,2,Collingwood,16,190,28
2013,1,1/04/2013,20.2,8.4,0.2,M.C.G.,3:20 PM,"76,300",Hawthorn,4.3,8.9,10.1,12.14,86,Geelong Cats,1.5,5.7,10.12,13.15,93,Hawthorn,20,Geelong,7,179,25
2013,2,5/04/2013,24.2,7.8,0,M.C.G.,7:50 PM,"56,783",St Kilda,3.1,6.6,11.7,12.1,82,Richmond,4.5,8.1,12.12,14.15,99,Richmond,7,Richmond,17,181,26
2013,2,6/04/2013,22,16.3,2.4,S.C.G.,1:45 PM,"20,372",Sydney Swans,2.1,6.4,11.1,17.12,114,Gold Coast Suns,2.2,3.4,8.6,11.7,73,Sydney,18,Sydney,41,187,28
2013,2,6/04/2013,27.6,9.5,0,Docklands,2:10 PM,"19,210",Western Bulldogs,1.1,5.5,7.7,11.12,78,Fremantle,6.2,9.6,13.9,16.1,106,Fremantle,25,Fremantle,28,184,27
2013,2,6/04/2013,24.6,16.9,2,Gabba,3:40 PM,"21,308",Brisbane Lions,2.3,6.5,10.13,10.17,77,Adelaide Crows,2.3,7.6,9.11,14.12,96,Adelaide,7,Adelaide,19,173,24
2013,2,6/04/2013,26.6,10.1,0,Football Park,7:10 PM,"25,122",Port Adelaide,2.5,8.9,12.17,19.2,134,GWS Giants,4.4,6.5,8.9,11.12,78,Port Adelaide,16,Port Adelaide,56,212,30
2013,2,6/04/2013,27.6,9.5,0,M.C.G.,7:40 PM,"51,153",Essendon,6.2,13.6,21.11,28.16,184,Melbourne,2.1,4.5,5.5,5.6,36,Essendon,55,Essendon,148,220,33
2013,2,7/04/2013,28.1,13.7,0,Docklands,1:10 PM,"34,152",Geelong Cats,4,6.4,13.8,16.16,112,North Melbourne,7.1,12.3,15.5,17.6,108,North Melbourne,35,Geelong,4,220,33
2013,2,7/04/2013,28.1,13.7,0,M.C.G.,3:20 PM,"84,247",Collingwood,3.3,5.5,10.1,17.15,117,Carlton,3,7.3,12.8,15.1,100,Carlton,10,Collingwood,17,217,32
2013,2,7/04/2013,31.7,17.7,0,Subiaco,2:40 PM,"38,389",West Coast Eagles,1.3,6.6,12.6,15.8,98,Hawthorn,6.1,11.2,15.7,23.1,148,Hawthorn,26,Hawthorn,50,246,38
2013,3,12/04/2013,24,21,0.4,Subiaco,6:40 PM,"35,963",Fremantle,5.3,7.5,7.7,9.14,68,Essendon,0.3,1.5,6.1,10.12,72,Fremantle,36,Essendon,4,140,19
2013,3,13/04/2013,21.2,10.4,0.2,Bellerive Oval,1:45 PM,"13,223",North Melbourne,4.2,7.8,8.11,13.14,92,Sydney Swans,3.4,5.6,16.1,20.11,131,North Melbourne,14,Sydney,39,223,33
2013,3,13/04/2013,24,15.2,0.2,M.C.G.,2:10 PM,"18,571",Melbourne,4.1,9.2,10.3,13.5,83,West Coast Eagles,5.3,10.6,21.9,27.15,177,West Coast,10,West Coast,94,260,40
2013,3,13/04/2013,24.9,5.2,0,Manuka Oval,4:40 PM,"11,092",GWS Giants,0,5.1,8.3,10.8,68,St Kilda,5.4,10.8,15.12,21.14,140,St Kilda,37,St Kilda,72,208,31
2013,3,13/04/2013,24,15.2,0.2,Docklands,7:40 PM,"43,241",Geelong Cats,5.5,12.6,17.7,18.11,119,Carlton,4.3,9.5,11.1,15.13,103,Geelong,19,Geelong,16,222,33
2013,3,13/04/2013,23.6,20.1,30,Carrara,7:40 PM,"12,961",Gold Coast Suns,3.5,4.7,8.11,13.14,92,Brisbane Lions,4.5,6.13,10.14,13.16,94,Brisbane Lions,18,Brisbane Lions,2,186,26
2013,3,14/04/2013,22.2,14.6,0,Docklands,1:10 PM,"44,045",Richmond,4.9,7.11,13.14,20.15,135,Western Bulldogs,2.1,3.3,6.5,10.8,68,Richmond,32,Richmond,67,203,30
2013,3,14/04/2013,22.2,14.6,0,M.C.G.,3:20 PM,"72,254",Collingwood,3.6,7.6,11.9,13.12,90,Hawthorn,2.1,7.5,15.9,22.13,145,Collingwood,1,Hawthorn,55,235,35
2013,3,14/04/2013,22.2,13.8,0,Football Park,4:10 PM,"40,707",Port Adelaide,5.2,6.9,12.13,17.16,118,Adelaide Crows,4.4,9.6,13.7,16.13,109,Adelaide,15,Port Adelaide,9,227,33
2013,4,19/04/2013,19,13.4,1,S.C.G.,7:50 PM,"31,060",Sydney Swans,8.1,10.3,11.6,16.7,103,Geelong Cats,7.2,9.4,16.7,19.1,124,Sydney,5,Geelong,21,227,35
2013,4,20/04/2013,15.2,4.9,0.6,York Park,1:45 PM,"12,619",Hawthorn,5.2,10.4,13.6,18.1,118,Fremantle,0.2,5.4,8.8,11.1,76,Hawthorn,30,Hawthorn,42,194,29
2013,4,20/04/2013,18.3,8.4,0.2,M.C.G.,2:10 PM,"81,950",Richmond,3.3,6.5,8.6,11.13,79,Collingwood,1.4,5.8,13.12,16.17,113,Richmond,3,Collingwood,34,192,27
